ID,Orden ID,Fecha_Orden,Fecha_Envío,Modo_Envío,Cliente_ID,Segmento,País,Ciudad,Estado,Codigo_Postal,Region,Producto_ID,Ventas
186,CA-2017-105018,28/11/2017,02/12/2017,Standard Class,SK-19990,Consumer,United States,Fairfield,Connecticut,6824,East,OFF-BI-10001890,7.16
187,CA-2015-123260,26/08/2015,30/08/2015,Standard Class,FM-14290,Home Office,United States,Los Angeles,California,90032,West,TEC-AC-10002323,176.8
188,CA-2017-157000,16/07/2017,22/07/2017,Standard Class,AM-10360,Corporate,United States,Grand Prairie,Texas,75051,Central,OFF-ST-10001328,37.224
189,CA-2017-157000,16/07/2017,22/07/2017,Standard Class,AM-10360,Corporate,United States,Grand Prairie,Texas,75051,Central,OFF-PA-10001950,20.016
190,CA-2016-102281,12/10/2016,14/10/2016,First Class,MP-17470,Home Office,United States,New York City,New York,10035,East,FUR-BO-10002613,899.136
191,CA-2016-102281,12/10/2016,14/10/2016,First Class,MP-17470,Home Office,United States,New York City,New York,10035,East,TEC-PH-10001552,71.76
192,CA-2016-102281,12/10/2016,14/10/2016,First Class,MP-17470,Home Office,United States,New York City,New York,10035,East,OFF-PA-10000061,51.84
193,CA-2016-102281,12/10/2016,14/10/2016,First Class,MP-17470,Home Office,United States,New York City,New York,10035,East,FUR-BO-10002545,626.352
194,CA-2016-102281,12/10/2016,14/10/2016,First Class,MP-17470,Home Office,United States,New York City,New York,10035,East,OFF-AR-10003514,19.9
195,CA-2016-131457,31/10/2016,06/11/2016,Standard Class,MZ-17515,Corporate,United States,Redlands,California,92374,West,OFF-EN-10001509,14.28
196,CA-2015-140004,21/03/2015,25/03/2015,Standard Class,CB-12025,Consumer,United States,Hamilton,Ohio,45011,East,OFF-AR-10004685,7.408
197,CA-2015-140004,21/03/2015,25/03/2015,Standard Class,CB-12025,Consumer,United States,Hamilton,Ohio,45011,East,OFF-AR-10004027,6.048
198,CA-2018-107720,06/11/2018,13/11/2018,Standard Class,VM-21685,Home Office,United States,Westfield,New Jersey,7090,East,OFF-ST-10001414,46.26
199,US-2018-124303,06/07/2018,13/07/2018,Standard Class,FH-14365,Corporate,United States,Philadelphia,Pennsylvania,19120,East,OFF-BI-10000343,2.946
200,US-2018-124303,06/07/2018,13/07/2018,Standard Class,FH-14365,Corporate,United States,Philadelphia,Pennsylvania,19120,East,OFF-PA-10002749,16.056
201,CA-2018-105074,24/06/2018,29/06/2018,Standard Class,MB-17305,Consumer,United States,Akron,Ohio,44312,East,OFF-PA-10002666,21.744
202,CA-2015-133690,03/08/2015,05/08/2015,First Class,BS-11755,Consumer,United States,Denver,Colorado,80219,West,FUR-TA-10004289,218.75
203,CA-2015-133690,03/08/2015,05/08/2015,First Class,BS-11755,Consumer,United States,Denver,Colorado,80219,West,OFF-AP-10003622,2.6
204,US-2018-116701,17/12/2018,21/12/2018,Second Class,LC-17140,Consumer,United States,Dallas,Texas,75220,Central,OFF-AP-10003217,66.284
205,CA-2018-126382,03/06/2018,07/06/2018,Standard Class,HK-14890,Corporate,United States,Franklin,Tennessee,37064,South,FUR-FU-10002960,35.168
206,CA-2018-108329,09/12/2018,14/12/2018,Standard Class,LE-16810,Consumer,United States,Whittier,California,90604,West,TEC-PH-10001918,444.768
207,CA-2018-135860,01/12/2018,07/12/2018,Standard Class,JH-15985,Consumer,United States,Saginaw,Michigan,48601,Central,OFF-ST-10000642,83.92
208,CA-2018-135860,01/12/2018,07/12/2018,Standard Class,JH-15985,Consumer,United States,Saginaw,Michigan,48601,Central,TEC-PH-10001700,131.98
209,CA-2018-135860,01/12/2018,07/12/2018,Standard Class,JH-15985,Consumer,United States,Saginaw,Michigan,48601,Central,OFF-BI-10003274,15.92
210,CA-2018-135860,01/12/2018,07/12/2018,Standard Class,JH-15985,Consumer,United States,Saginaw,Michigan,48601,Central,OFF-FA-10000134,52.29
211,CA-2018-135860,01/12/2018,07/12/2018,Standard Class,JH-15985,Consumer,United States,Saginaw,Michigan,48601,Central,OFF-ST-10001522,91.99
212,CA-2016-101007,09/02/2016,13/02/2016,Second Class,MS-17980,Corporate,United States,Dallas,Texas,75220,Central,TEC-AC-10001266,20.8
213,CA-2016-146262,02/01/2016,09/01/2016,Standard Class,VW-21775,Corporate,United States,Medina,Ohio,44256,East,OFF-LA-10004544,23.68
214,CA-2016-146262,02/01/2016,09/01/2016,Standard Class,VW-21775,Corporate,United States,Medina,Ohio,44256,East,FUR-BO-10004695,452.45
215,CA-2016-146262,02/01/2016,09/01/2016,Standard Class,VW-21775,Corporate,United States,Medina,Ohio,44256,East,TEC-PH-10002844,62.982
216,CA-2016-146262,02/01/2016,09/01/2016,Standard Class,VW-21775,Corporate,United States,Medina,Ohio,44256,East,TEC-MA-10000864,1188
217,CA-2016-146262,02/01/2016,09/01/2016,Standard Class,VW-21775,Corporate,United States,Medina,Ohio,44256,East,TEC-AC-10000109,89.584
218,CA-2017-130162,28/10/2017,01/11/2017,Standard Class,JH-15910,Consumer,United States,Los Angeles,California,90032,West,OFF-ST-10001328,93.06
219,CA-2017-130162,28/10/2017,01/11/2017,Standard Class,JH-15910,Consumer,United States,Los Angeles,California,90032,West,TEC-PH-10002563,302.376
220,CA-2016-169397,24/12/2016,27/12/2016,First Class,JB-15925,Consumer,United States,Dublin,Ohio,43017,East,OFF-FA-10000585,5.584
221,CA-2016-169397,24/12/2016,27/12/2016,First Class,JB-15925,Consumer,United States,Dublin,Ohio,43017,East,OFF-PA-10004000,22.704
222,CA-2016-169397,24/12/2016,27/12/2016,First Class,JB-15925,Consumer,United States,Dublin,Ohio,43017,East,OFF-BI-10002852,19.776
223,CA-2016-169397,24/12/2016,27/12/2016,First Class,JB-15925,Consumer,United States,Dublin,Ohio,43017,East,FUR-FU-10000087,72.704
224,CA-2016-169397,24/12/2016,27/12/2016,First Class,JB-15925,Consumer,United States,Dublin,Ohio,43017,East,TEC-MA-10001148,479.988
225,CA-2016-169397,24/12/2016,27/12/2016,First Class,JB-15925,Consumer,United States,Dublin,Ohio,43017,East,OFF-AR-10001958,27.168
226,CA-2016-163055,09/08/2016,16/08/2016,Standard Class,DS-13180,Corporate,United States,Detroit,Michigan,48227,Central,OFF-AR-10001026,2.2
227,CA-2016-163055,09/08/2016,16/08/2016,Standard Class,DS-13180,Corporate,United States,Detroit,Michigan,48227,Central,FUR-TA-10003748,622.45
228,CA-2016-163055,09/08/2016,16/08/2016,Standard Class,DS-13180,Corporate,United States,Detroit,Michigan,48227,Central,OFF-ST-10002485,21.98
229,US-2016-145436,28/02/2016,04/03/2016,Standard Class,VD-21670,Consumer,United States,Columbia,Tennessee,38401,South,FUR-CH-10004860,161.568
230,US-2016-145436,28/02/2016,04/03/2016,Standard Class,VD-21670,Consumer,United States,Columbia,Tennessee,38401,South,FUR-CH-10004477,389.696
231,US-2015-156216,13/09/2015,17/09/2015,Standard Class,EA-14035,Corporate,United States,Charlotte,North Carolina,28205,South,OFF-BI-10001679,18.648
232,US-2018-100930,07/04/2018,12/04/2018,Standard Class,CS-12400,Home Office,United States,Tampa,Florida,33614,South,FUR-TA-10001705,233.86
233,US-2018-100930,07/04/2018,12/04/2018,Standard Class,CS-12400,Home Office,United States,Tampa,Florida,33614,South,FUR-TA-10003473,620.6145
234,US-2018-100930,07/04/2018,12/04/2018,Standard Class,CS-12400,Home Office,United States,Tampa,Florida,33614,South,OFF-BI-10001679,5.328
235,US-2018-100930,07/04/2018,12/04/2018,Standard Class,CS-12400,Home Office,United States,Tampa,Florida,33614,South,FUR-FU-10004017,258.072
236,US-2018-100930,07/04/2018,12/04/2018,Standard Class,CS-12400,Home Office,United States,Tampa,Florida,33614,South,TEC-AC-10003832,617.976
237,CA-2018-160514,12/11/2018,16/11/2018,Standard Class,DB-13120,Corporate,United States,Santa Clara,California,95051,West,OFF-PA-10002479,10.56
238,CA-2017-157749,04/06/2017,09/06/2017,Second Class,KL-16645,Consumer,United States,Chicago,Illinois,60610,Central,OFF-PA-10003349,25.92
239,CA-2017-157749,04/06/2017,09/06/2017,Second Class,KL-16645,Consumer,United States,Chicago,Illinois,60610,Central,FUR-FU-10000576,419.68
240,CA-2017-157749,04/06/2017,09/06/2017,Second Class,KL-16645,Consumer,United States,Chicago,Illinois,60610,Central,FUR-FU-10004351,11.688
241,CA-2017-157749,04/06/2017,09/06/2017,Second Class,KL-16645,Consumer,United States,Chicago,Illinois,60610,Central,TEC-PH-10000011,31.984
242,CA-2017-157749,04/06/2017,09/06/2017,Second Class,KL-16645,Consumer,United States,Chicago,Illinois,60610,Central,FUR-TA-10002607,177.225
243,CA-2017-157749,04/06/2017,09/06/2017,Second Class,KL-16645,Consumer,United States,Chicago,Illinois,60610,Central,FUR-FU-10002505,4.044
244,CA-2017-157749,04/06/2017,09/06/2017,Second Class,KL-16645,Consumer,United States,Chicago,Illinois,60610,Central,OFF-AR-10004685,7.408
245,CA-2015-131926,01/06/2015,06/06/2015,Second Class,DW-13480,Home Office,United States,Lakeville,Minnesota,55044,Central,FUR-CH-10004063,2001.86
246,CA-2015-131926,01/06/2015,06/06/2015,Second Class,DW-13480,Home Office,United States,Lakeville,Minnesota,55044,Central,OFF-ST-10002276,166.72
247,CA-2015-131926,01/06/2015,06/06/2015,Second Class,DW-13480,Home Office,United States,Lakeville,Minnesota,55044,Central,OFF-PA-10004082,47.88
248,CA-2015-131926,01/06/2015,06/06/2015,Second Class,DW-13480,Home Office,United States,Lakeville,Minnesota,55044,Central,OFF-AP-10002945,1503.25
249,CA-2015-131926,01/06/2015,06/06/2015,Second Class,DW-13480,Home Office,United States,Lakeville,Minnesota,55044,Central,OFF-PA-10000061,25.92
250,CA-2017-154739,10/12/2017,15/12/2017,Second Class,LH-17155,Consumer,United States,San Francisco,California,94109,West,FUR-CH-10002965,321.568
251,CA-2017-145625,11/09/2017,17/09/2017,Standard Class,KC-16540,Consumer,United States,San Diego,California,92037,West,OFF-PA-10004569,7.61
252,CA-2017-145625,11/09/2017,17/09/2017,Standard Class,KC-16540,Consumer,United States,San Diego,California,92037,West,TEC-AC-10003832,3347.37
253,CA-2017-146941,10/12/2017,13/12/2017,First Class,DL-13315,Consumer,United States,New York City,New York,10024,East,OFF-ST-10001228,80.58
254,CA-2017-146941,10/12/2017,13/12/2017,First Class,DL-13315,Consumer,United States,New York City,New York,10024,East,OFF-EN-10003296,361.92
255,US-2016-159982,28/11/2016,04/12/2016,Standard Class,DR-12880,Corporate,United States,Chicago,Illinois,60623,Central,FUR-FU-10002505,12.132
256,US-2016-159982,28/11/2016,04/12/2016,Standard Class,DR-12880,Corporate,United States,Chicago,Illinois,60623,Central,OFF-ST-10004804,82.368
257,US-2016-159982,28/11/2016,04/12/2016,Standard Class,DR-12880,Corporate,United States,Chicago,Illinois,60623,Central,OFF-ST-10001590,53.92
258,US-2016-159982,28/11/2016,04/12/2016,Standard Class,DR-12880,Corporate,United States,Chicago,Illinois,60623,Central,TEC-PH-10001580,647.904
259,CA-2018-163139,01/12/2018,03/12/2018,Second Class,CC-12670,Consumer,United States,New York City,New York,10009,East,TEC-AC-10000290,20.37
260,CA-2018-163139,01/12/2018,03/12/2018,Second Class,CC-12670,Consumer,United States,New York City,New York,10009,East,OFF-ST-10002790,221.55
261,CA-2018-163139,01/12/2018,03/12/2018,Second Class,CC-12670,Consumer,United States,New York City,New York,10009,East,OFF-BI-10003460,17.52
262,US-2018-155299,08/06/2018,12/06/2018,Standard Class,Dl-13600,Corporate,United States,Pasadena,Texas,77506,Central,OFF-AP-10002203,1.624
263,US-2015-106992,19/09/2015,21/09/2015,Second Class,SB-20290,Corporate,United States,Houston,Texas,77036,Central,TEC-MA-10000822,3059.982
264,US-2015-106992,19/09/2015,21/09/2015,Second Class,SB-20290,Corporate,United States,Houston,Texas,77036,Central,TEC-MA-10003353,2519.958
265,CA-2017-125318,06/06/2017,13/06/2017,Standard Class,RC-19825,Consumer,United States,Chicago,Illinois,60610,Central,TEC-PH-10001433,328.224
266,CA-2016-155040,10/11/2016,15/11/2016,Standard Class,AH-10210,Consumer,United States,Brentwood,California,94513,West,TEC-AC-10004469,79.9
267,CA-2018-136826,16/06/2018,20/06/2018,Standard Class,CB-12535,Corporate,United States,Chapel Hill,North Carolina,27514,South,OFF-AR-10003602,14.016
268,CA-2017-111010,22/01/2017,28/01/2017,Standard Class,PG-18895,Consumer,United States,Morristown,New Jersey,7960,East,OFF-FA-10003472,7.56
269,US-2018-145366,09/12/2018,13/12/2018,Standard Class,CA-12310,Corporate,United States,Cincinnati,Ohio,45231,East,OFF-ST-10004180,37.208
270,US-2018-145366,09/12/2018,13/12/2018,Standard Class,CA-12310,Corporate,United States,Cincinnati,Ohio,45231,East,OFF-EN-10004386,57.576
271,CA-2018-163979,28/12/2018,02/01/2019,Second Class,KH-16690,Corporate,United States,San Francisco,California,94110,West,OFF-ST-10003208,725.84
272,CA-2016-155334,30/07/2016,31/07/2016,First Class,HA-14920,Consumer,United States,San Francisco,California,94109,West,TEC-AC-10003628,209.93
273,CA-2016-155334,30/07/2016,31/07/2016,First Class,HA-14920,Consumer,United States,San Francisco,California,94109,West,FUR-FU-10003274,5.28
274,CA-2016-155334,30/07/2016,31/07/2016,First Class,HA-14920,Consumer,United States,San Francisco,California,94109,West,OFF-BI-10002557,10.92
275,CA-2018-118136,16/09/2018,17/09/2018,First Class,BB-10990,Corporate,United States,Inglewood,California,90301,West,OFF-PA-10002615,8.82
276,CA-2018-118136,16/09/2018,17/09/2018,First Class,BB-10990,Corporate,United States,Inglewood,California,90301,West,OFF-AR-10001427,5.98
277,CA-2018-132976,13/10/2018,17/10/2018,Standard Class,AG-10495,Corporate,United States,Philadelphia,Pennsylvania,19140,East,OFF-PA-10000673,11.648
278,CA-2018-132976,13/10/2018,17/10/2018,Standard Class,AG-10495,Corporate,United States,Philadelphia,Pennsylvania,19140,East,OFF-PA-10004470,18.176
279,CA-2018-132976,13/10/2018,17/10/2018,Standard Class,AG-10495,Corporate,United States,Philadelphia,Pennsylvania,19140,East,OFF-ST-10000876,59.712
280,CA-2018-132976,13/10/2018,17/10/2018,Standard Class,AG-10495,Corporate,United States,Philadelphia,Pennsylvania,19140,East,OFF-LA-10002043,24.84
281,US-2016-161991,26/09/2016,28/09/2016,Second Class,SC-20725,Consumer,United States,Houston,Texas,77070,Central,OFF-BI-10004967,2.08
282,US-2016-161991,26/09/2016,28/09/2016,Second Class,SC-20725,Consumer,United States,Houston,Texas,77070,Central,TEC-PH-10001760,1114.4
283,CA-2016-130890,02/11/2016,06/11/2016,Standard Class,JO-15280,Consumer,United States,Los Angeles,California,90004,West,FUR-TA-10002903,1038.84
284,CA-2016-130883,26/09/2016,02/10/2016,Standard Class,TB-21520,Consumer,United States,Portland,Oregon,97206,West,OFF-PA-10000474,141.76
285,CA-2016-130883,26/09/2016,02/10/2016,Standard Class,TB-21520,Consumer,United States,Portland,Oregon,97206,West,TEC-AC-10001956,239.8
286,CA-2016-130883,26/09/2016,02/10/2016,Standard Class,TB-21520,Consumer,United States,Portland,Oregon,97206,West,OFF-PA-10004100,31.104
287,CA-2017-112697,18/12/2017,20/12/2017,Second Class,AH-10195,Corporate,United States,Tamarac,Florida,33319,South,OFF-BI-10000778,254.058
288,CA-2017-112697,18/12/2017,20/12/2017,Second Class,AH-10195,Corporate,United States,Tamarac,Florida,33319,South,OFF-AP-10002684,194.528
289,CA-2017-112697,18/12/2017,20/12/2017,Second Class,AH-10195,Corporate,United States,Tamarac,Florida,33319,South,OFF-SU-10000646,961.48
290,CA-2017-110772,20/11/2017,24/11/2017,Second Class,NZ-18565,Home Office,United States,Columbus,Ohio,43229,East,OFF-FA-10002983,19.096
291,CA-2017-110772,20/11/2017,24/11/2017,Second Class,NZ-18565,Home Office,United States,Columbus,Ohio,43229,East,OFF-LA-10004689,18.496
292,CA-2017-110772,20/11/2017,24/11/2017,Second Class,NZ-18565,Home Office,United States,Columbus,Ohio,43229,East,TEC-AC-10002001,255.984
293,CA-2017-110772,20/11/2017,24/11/2017,Second Class,NZ-18565,Home Office,United States,Columbus,Ohio,43229,East,FUR-BO-10004709,86.97
294,CA-2015-111451,26/12/2015,28/12/2015,First Class,KL-16555,Corporate,United States,Colorado Springs,Colorado,80906,West,FUR-FU-10004091,300.416
295,CA-2015-111451,26/12/2015,28/12/2015,First Class,KL-16555,Corporate,United States,Colorado Springs,Colorado,80906,West,FUR-CH-10001891,230.352
296,CA-2015-111451,26/12/2015,28/12/2015,First Class,KL-16555,Corporate,United States,Colorado Springs,Colorado,80906,West,FUR-FU-10002918,218.352
297,CA-2015-111451,26/12/2015,28/12/2015,First Class,KL-16555,Corporate,United States,Colorado Springs,Colorado,80906,West,OFF-BI-10004593,78.6
298,CA-2015-111451,26/12/2015,28/12/2015,First Class,KL-16555,Corporate,United States,Colorado Springs,Colorado,80906,West,OFF-FA-10004854,27.552
299,CA-2017-142545,28/10/2017,03/11/2017,Standard Class,JD-15895,Corporate,United States,Belleville,New Jersey,7109,East,OFF-PA-10002105,32.4
300,CA-2017-142545,28/10/2017,03/11/2017,Standard Class,JD-15895,Corporate,United States,Belleville,New Jersey,7109,East,OFF-ST-10002756,1082.48
301,CA-2017-142545,28/10/2017,03/11/2017,Standard Class,JD-15895,Corporate,United States,Belleville,New Jersey,7109,East,OFF-PA-10004243,56.91
302,CA-2017-142545,28/10/2017,03/11/2017,Standard Class,JD-15895,Corporate,United States,Belleville,New Jersey,7109,East,FUR-FU-10001861,77.6
303,CA-2017-142545,28/10/2017,03/11/2017,Standard Class,JD-15895,Corporate,United States,Belleville,New Jersey,7109,East,OFF-BI-10002706,14.28
304,US-2018-152380,19/11/2018,23/11/2018,Standard Class,JH-15910,Consumer,United States,Chicago,Illinois,60623,Central,FUR-TA-10002533,219.075
305,CA-2016-144253,04/05/2016,09/05/2016,Second Class,AS-10225,Corporate,United States,New York City,New York,10024,East,FUR-FU-10002671,26.8
306,CA-2015-130960,30/12/2015,04/01/2016,Standard Class,KB-16600,Corporate,United States,Taylor,Michigan,48180,Central,OFF-AR-10003651,9.84
307,CA-2015-111003,01/06/2015,06/06/2015,Standard Class,CR-12625,Home Office,United States,Lakewood,New Jersey,8701,East,OFF-BI-10001072,45.48
308,CA-2015-111003,01/06/2015,06/06/2015,Standard Class,CR-12625,Home Office,United States,Lakewood,New Jersey,8701,East,OFF-AR-10002135,289.2
309,CA-2018-126774,15/04/2018,17/04/2018,First Class,SH-20395,Consumer,United States,Arlington,Virginia,22204,South,OFF-AR-10002804,4.89
310,CA-2017-142902,12/09/2017,14/09/2017,Second Class,BP-11185,Corporate,United States,Arvada,Colorado,80004,West,FUR-FU-10001918,15.136
311,CA-2017-142902,12/09/2017,14/09/2017,Second Class,BP-11185,Corporate,United States,Arvada,Colorado,80004,West,FUR-CH-10004086,466.768
312,CA-2017-142902,12/09/2017,14/09/2017,Second Class,BP-11185,Corporate,United States,Arvada,Colorado,80004,West,FUR-FU-10001756,15.232
313,CA-2017-142902,12/09/2017,14/09/2017,Second Class,BP-11185,Corporate,United States,Arvada,Colorado,80004,West,OFF-LA-10000634,6.264
314,CA-2015-120887,27/09/2015,03/10/2015,Standard Class,TS-21205,Corporate,United States,Hackensack,New Jersey,7601,East,FUR-FU-10001588,87.54
315,CA-2015-167850,09/08/2015,16/08/2015,Standard Class,AG-10525,Corporate,United States,Saint Petersburg,Florida,33710,South,TEC-PH-10002398,178.384
316,CA-2015-167850,09/08/2015,16/08/2015,Standard Class,AG-10525,Corporate,United States,Saint Petersburg,Florida,33710,South,OFF-PA-10001937,15.552
317,CA-2015-164259,28/12/2015,30/12/2015,First Class,SP-20860,Corporate,United States,Philadelphia,Pennsylvania,19143,East,OFF-AR-10003373,99.136
318,CA-2015-164973,04/11/2015,09/11/2015,Standard Class,NM-18445,Home Office,United States,New York City,New York,10024,East,FUR-CH-10002602,135.882
